frame1 #0,1085291#0,9541351#3,405267#0,1366844#0,768316#3,437899# 0,3350308#0,2027296#3,239164#0,1412541#0,6293197#3,229393#0,2854133#0,2149496#3,28603#0,0864651#0,594843#3,250054#0,3977864#0,4365911#3,418926#-0,07790203#0,4914129#3,325291#0,274005#0,6590756#3,375837#-0,03276184#0,6575891#3,481447#0,1388634#0,4160484#3,45052#0,1238025#0,3503543#3,411338#0,1906499#0,280113#3,388285#0,0526048#0,2794442#3,420944#0,2033226#-0,2401453#3,252286#0,07708354#-0,247125#3,559218#0,1844566#-0,5970139#3,087231#0,1750827#-0,4874185#3,222149#0,1325892#-0,6660528#3,024247#0,1382344#-0,5456536#3,116973#1  
frame67 #-0,2802898#0,9174927#3,794303#-0,2323755#0,7582957#3,820622# -0,04040972#0,5444831#3,456135#-0,7836401#0,529799#3,516023#-0,02949308#0,5211664#3,513039#-0,7319301#0,558167#3,53657#0,003256838#0,4512165#3,697326#-0,5767999#0,643271#3,611789#-0,09697534#0,6363861#3,750157#-0,3325103#0,679135#3,69588#-0,2648222#0,3589976#3,747068#-0,2554153#0,2985961#3,681469#-0,1978296#0,2394337#3,683881#-0,3165261#0,2578418#3,645113#-0,00985257#-0,1881817#3,745975#-0,5022296#-0,2034534#3,724102#0,08410642#-0,4973019#3,651001#-0,6215949#-0,5491979#3,645038#0,110132#-0,5429597#3,567689#-0,6761178#-0,6286253#3,66764#1  
frame68 #-0,29858#0,9399391#3,767925#-0,2447624#0,8017347#3,828252# 0,07254843#0,259334#3,658436#-0,8440852#0,6795378#3,636896#0,02826771#0,3059558#3,647157#-0,7850837#0,6593212#3,635086#-0,02629387#0,4823666#3,691379#-0,608079#0,5986714#3,643203#-0,1388364#0,631874#3,722472#-0,3779995#0,6459006#3,68959#-0,2633414#0,3617622#3,746189#-0,2594607#0,2987002#3,678524#-0,2067046#0,2418991#3,674782#-0,3189256#0,2557682#3,644667#-0,01190626#-0,1888811#3,738228#-0,5118733#-0,2044625#3,721136#0,08400223#-0,5226477#3,642385#-0,6292694#-0,5544736#3,640496#0,09876027#-0,5687999#3,556909#-0,6765628#-0,6278676#3,666494#1  
frame69 #-0,333324#0,9197513#3,764583#-0,2550987#0,7995638#3,83247# -0,03396448#0,2190384#3,700972#-0,7757269#0,8175696#3,784681#-0,03321204#0,280535#3,690228#-0,7507855#0,759463#3,754032#-0,03095472#0,4650248#3,671573#-0,6759614#0,585143#3,675663#-0,1303504#0,6224506#3,718674#-0,4255259#0,6208934#3,687578#-0,2670717#0,3623065#3,7457#-0,2644786#0,2981654#3,676765#-0,205045#0,2383818#3,667507#-0,3420131#0,237279#3,64342#-0,01723142#-0,1910204#3,726721#-0,5274527#-0,1905268#3,717056#0,09272057#-0,5360144#3,641153#-0,633516#-0,5563471#3,639482#0,1027424#-0,5825981#3,555667#-0,6766254#-0,6277816#3,666581#1  
frame70 #-0,3477888#0,9086814#3,753391#-0,2682264#0,7927125#3,82548# -0,01933836#0,2278096#3,602427#-0,8463708#0,7400075#3,786815#-0,02342871#0,2890196#3,613929#-0,8102948#0,6961342#3,760943#-0,03569976#0,4726496#3,662034#-0,7020668#0,5645144#3,696929#-0,1802483#0,617989#3,701525#-0,4846978#0,6131297#3,697936#-0,2741129#0,3649388#3,742532#-0,2753183#0,3003972#3,673301#-0,2094962#0,238829#3,662488#-0,3480067#0,2367607#3,642682#-0,02519536#-0,1938647#3,718496#-0,5386487#-0,1857997#3,715803#0,09665014#-0,5434863#3,637935#-0,6370997#-0,5626732#3,642629#0,0978771#-0,5903644#3,551887#-0,6785277#-0,6301579#3,668474#1  
frame71 #-0,3548492#0,9122851#3,748677#-0,2815273#0,7885402#3,817298# -0,08015662#0,2252368#3,724118#-0,9216514#0,6460384#3,871627#-0,07413539#0,2886905#3,691566#-0,869192#0,6939923#3,82725#-0,05607166#0,4790516#3,607534#-0,7038944#0,5494639#3,714601#-0,1878164#0,6207361#3,699481#-0,4854224#0,6056337#3,696182#-0,2795419#0,3618112#3,739274#-0,2803715#0,2960687#3,670119#-0,2119289#0,2377888#3,660455#-0,3520725#0,2286825#3,639397#-0,03081857#-0,1947445#3,709094#-0,5743017#-0,2281375#3,710733#0,1017203#-0,5490441#3,635554#-0,6384535#-0,5500053#3,642837#0,1018521#-0,5956883#3,549222#-0,6837899#-0,6188103#3,655775#1  
frame72 #-0,3543913#0,9147302#3,748224#-0,2860881#0,7856302#3,814475# -0,08792273#0,2361861#3,713136#-0,9227114#0,7171969#3,873351#-0,0810332#0,2914061#3,678383#-0,8807174#0,6702418#3,854133#-0,06036462#0,457066#3,587769#-0,7127869#0,5252439#3,744525#-0,1987003#0,6246282#3,693053#-0,4850878#0,6068205#3,694402#-0,2879755#0,3593167#3,735695#-0,2902716#0,2934152#3,666461#-0,227041#0,236368#3,654671#-0,3563823#0,2281669#3,638232#-0,03635227#-0,1902318#3,702456#-0,5751028#-0,2276027#3,711087#0,1020949#-0,5422831#3,634921#-0,6389973#-0,5456616#3,644623#0,1004379#-0,5888475#3,548939#-0,6866593#-0,6191609#3,664545#1  
frame73 #-0,3735631#0,8897899#3,736065#-0,2866461#0,7846138#3,814943# -0,1107046#0,2331888#3,663396#-0,9573043#0,6797019#3,878144#-0,1015388#0,2894211#3,6374#-0,9150044#0,6196469#3,827339#-0,07404154#0,4581181#3,573085#-0,7102224#0,5098166#3,738004#-0,2022347#0,6254569#3,689064#-0,4859847#0,6068413#3,69475#-0,2913221#0,3591547#3,733946#-0,2955502#0,2938823#3,663934#-0,2371307#0,2388684#3,649737#-0,3592401#0,2279121#3,636323#-0,04292504#-0,1543716#3,689714#-0,5794268#-0,2293311#3,712704#0,09842657#-0,5423663#3,635035#-0,6395299#-0,5403371#3,641681#0,09524704#-0,5890354#3,549481#-0,6864647#-0,6200657#3,665378#1  
frame74 #-0,3841716#0,8845437#3,726971#-0,295162#0,7842737#3,809129# -0,1186333#0,2272985#3,686392#-0,9952267#0,5964828#3,884099#-0,1112815#0,2776552#3,649683#-0,9258494#0,5487008#3,853878#-0,08922606#0,4287252#3,553253#-0,7100488#0,5034249#3,74012#-0,1987508#0,622995#3,672727#-0,4856035#0,5955697#3,689557#-0,2918753#0,3567065#3,730758#-0,2973892#0,2904005#3,661069#-0,236125#0,2352755#3,645515#-0,3622874#0,222317#3,634794#-0,02723243#-0,2049264#3,689944#-0,5867847#-0,2315151#3,716454#0,09815809#-0,5467339#3,633861#-0,6422346#-0,5416695#3,641283#0,09066365#-0,5930064#3,548682#-0,6867302#-0,6199918#3,665825#1  
frame75 #-0,3819667#0,8898621#3,722927#-0,2999727#0,7816091#3,803659# -0,1387437#0,2504336#3,68399#-0,9769009#0,4991075#3,870577#-0,1283752#0,2995159#3,646038#-0,8992963#0,4802423#3,829874#-0,09726955#0,4467629#3,545901#-0,6722173#0,5131596#3,731617#-0,1960954#0,6230109#3,667933#-0,4470923#0,6088666#3,685432#-0,2944815#0,3487428#3,724566#-0,2988958#0,2804905#3,654622#-0,237752#0,2264857#3,641028#-0,3616953#0,2208655#3,632813#-0,02799874#-0,20484#3,687875#-0,5777814#-0,1785909#3,721698#0,09858327#-0,5473454#3,634194#-0,6396455#-0,5220028#3,644059#0,09127672#-0,593442#3,549098#-0,646952#-0,5680994#3,558964#1  
frame76 #-0,3685132#0,8735412#3,746665#-0,2934216#0,7270271#3,784807# -0,1363678#0,2338865#3,657499#-0,9964346#0,4286786#3,871584#-0,1269114#0,2874051#3,625574#-0,9144459#0,4182493#3,836615#-0,09854215#0,447961#3,543525#-0,6887307#0,489439#3,753211#-0,1914906#0,6193874#3,660981#-0,4762299#0,5960642#3,68569#-0,2929683#0,344516#3,722118#-0,2988399#0,2797443#3,65392#-0,2350514#0,2228021#3,63868#-0,3643761#0,2160648#3,629367#-0,02590618#-0,2053563#3,686665#-0,5930856#-0,2272855#3,728528#0,09861508#-0,5475079#3,633806#-0,6412569#-0,5357859#3,641303#0,08906685#-0,5934961#3,549098#-0,6508051#-0,5817741#3,556595#1  
frame77 #-0,3908171#0,8681969#3,704211#-0,2921572#0,7789543#3,788946# -0,1211021#0,1638388#3,643288#-1,010051#0,3482969#3,812382#-0,1152283#0,2210966#3,615057#-0,9096142#0,3595878#3,799052#-0,09760698#0,39287#3,544115#-0,6835499#0,4648924#3,751046#-0,1869041#0,6188504#3,654576#-0,4806247#0,5897882#3,681963#-0,2918491#0,3453323#3,720525#-0,2981812#0,2787697#3,651589#-0,2303444#0,2187831#3,633984#-0,3661606#0,212712#3,625908#-0,02601375#-0,2050312#3,685842#-0,5928265#-0,2275731#3,728693#0,09965134#-0,5513992#3,631856#-0,638899#-0,5364175#3,644289#0,08921055#-0,5967517#3,54712#-0,6493397#-0,5817701#3,559552#1  
frame78 #-0,3767644#0,8650744#3,699224#-0,286099#0,7763389#3,79048# -0,1394005#0,2108133#3,670585#-0,9570165#0,3132832#3,825226#-0,127253#0,2590737#3,631094#-0,8964153#0,3396591#3,819384#-0,09081054#0,403855#3,526355#-0,6775625#0,4545548#3,759671#-0,1877756#0,6186011#3,649335#-0,4836889#0,5892663#3,68291#-0,2884188#0,3459533#3,719674#-0,2964803#0,2794606#3,650974#-0,2285075#0,2204166#3,632483#-0,365217#0,2120864#3,626082#-0,02351506#-0,2050049#3,685061#-0,5921497#-0,2289681#3,729285#0,1001214#-0,5489328#3,632033#-0,6387506#-0,537092#3,644586#0,08781607#-0,5945488#3,547451#-0,6855488#-0,6263669#3,692056#1  
frame79 #-0,3525932#0,8529493#3,743066#-0,2616255#0,7128281#3,777605# -0,1378027#0,2115508#3,667716#-0,9511362#0,3041044#3,80964#-0,1257093#0,2605971#3,628854#-0,8898827#0,3283376#3,817405#-0,08942908#0,4077362#3,526008#-0,6665125#0,4333493#3,753708#-0,1782854#0,6142405#3,640713#-0,4782724#0,5792871#3,679753#-0,2724322#0,3322623#3,713642#-0,2844041#0,272512#3,64713#-0,2166934#0,2122165#3,629187#-0,3544227#0,2040388#3,621777#-0,02132972#-0,2024036#3,683318#-0,5909732#-0,2305748#3,729198#0,09987263#-0,5491979#3,631157#-0,641592#-0,5379695#3,646618#0,08543247#-0,5954745#3,547219#-0,683574#-0,6340829#3,684375#1  
frame80 #-0,3791802#0,8784906#3,710525#-0,2789885#0,7605327#3,768483# -0,139969#0,2090179#3,675532#-0,9901568#0,2746603#3,817047#-0,126197#0,2558023#3,63404#-0,8453987#0,3136596#3,778326#-0,08488093#0,3961555#3,523328#-0,6301709#0,450792#3,742941#-0,1753586#0,6117761#3,633909#-0,436119#0,5991718#3,681239#-0,2710439#0,3325459#3,711448#-0,2828296#0,2660919#3,643071#-0,2178106#0,2094396#3,627836#-0,3496439#0,2016477#3,620194#-0,01849569#-0,1988006#3,681559#-0,5886714#-0,232706#3,730158#0,09967316#-0,548485#3,630125#-0,6476032#-0,5416809#3,655186#0,08292735#-0,5933892#3,546018#-0,6870593#-0,6379966#3,68385#1  
frame81 #-0,3628057#0,8671772#3,685372#-0,277657#0,7610735#3,768206# -0,1180046#0,2111702#3,584258#-0,9771403#0,2532158#3,800892#-0,1085256#0,2720345#3,56613#-0,8405876#0,3122792#3,775412#-0,08008848#0,4546276#3,525531#-0,6232991#0,4449427#3,733451#-0,1730134#0,6151778#3,636243#-0,4298277#0,5976982#3,675915#-0,270901#0,3318985#3,710621#-0,280991#0,2643563#3,642256#-0,2177169#0,2093957#3,627859#-0,3449772#0,2005774#3,620629#-0,01794498#-0,194361#3,68049#-0,5856065#-0,2352729#3,730767#0,09928353#-0,5460836#3,630395#-0,655191#-0,5599672#3,649924#0,08442417#-0,5908917#3,546169#-0,6700504#-0,6047752#3,565698#1  
frame82 #-0,3602459#0,8601694#3,679699#-0,2746412#0,76237#3,76915# -0,1368768#0,2254714#3,688071#-0,9753457#0,2474034#3,784822#-0,1188273#0,2692012#3,64466#-0,8387049#0,3103946#3,772838#-0,06467887#0,4003909#3,528229#-0,6206989#0,4406369#3,728106#-0,1706788#0,618659#3,640022#-0,4282658#0,5963497#3,673719#-0,2701679#0,3329185#3,709829#-0,2794205#0,2651055#3,641615#-0,2171488#0,2106701#3,627877#-0,3416164#0,202342#3,619509#-0,008190783#-0,1967525#3,682854#-0,5848294#-0,2358511#3,730565#0,100925#-0,5442887#3,630629#-0,6478503#-0,5458989#3,649984#0,08767701#-0,5890603#3,546403#-0,6610983#-0,5906705#3,565758#1  
frame83 #-0,3561026#0,8519646#3,680385#-0,2627244#0,765951#3,772984# -0,1228456#0,2350923#3,658283#-0,9742696#0,246633#3,782214#-0,1068611#0,2889441#3,626796#-0,836957#0,3096846#3,769562#-0,05890792#0,4504995#3,546158#-0,6181979#0,4412279#3,72719#-0,1565616#0,6178682#3,641075#-0,4244248#0,5961012#3,671963#-0,2659646#0,3344519#3,710125#-0,2748737#0,2663422#3,642033#-0,2132381#0,2116839#3,627419#-0,337958#0,203614#3,621123#0,001284902#-0,202076#3,684463#-0,5820311#-0,2365987#3,730087#0,102377#-0,5458146#3,628416#-0,643572#-0,5423347#3,650403#0,09059225#-0,5906685#3,544214#-0,6553568#-0,5871885#3,566201#1  
